time, x_accel, y_accel, z_accel, speed, steer, roll, pitch, yaw, x_gps, y_gps, x_real, y_real, z_real
98.660000, 4.573837, 0.008569, 0.265817, 17.588869, 0.034547, -0.066988, 0.001687, -1.332520, -36.739082, -588.131653, -36.739082, -588.131653, 1.028729
98.693000, 4.404043, -0.092834, 0.264308, 17.627113, 0.036763, -0.067140, 0.002183, -1.324469, -36.607258, -588.703918, -36.607258, -588.703918, 1.028786
98.726000, 4.337887, -0.171387, 0.258743, 17.668480, 0.038726, -0.067264, 0.002666, -1.316611, -36.470161, -589.276306, -36.470161, -589.276306, 1.028848
98.759000, 4.173880, -0.316150, 0.257821, 17.714184, 0.031459, -0.067056, 0.003145, -1.309158, -36.328327, -589.849182, -36.328327, -589.849182, 1.028900
98.792000, 4.053094, -0.395068, 0.251518, 17.762329, 0.033680, -0.066731, 0.003608, -1.302003, -36.181602, -590.422363, -36.181602, -590.422363, 1.028954
98.825000, 3.851861, -0.542358, 0.248671, 17.814287, 0.026590, -0.066074, 0.004063, -1.295323, -36.030453, -590.996216, -36.030453, -590.996216, 1.028999
98.858000, 3.716464, -0.618750, 0.240067, 17.868223, 0.029348, -0.065334, 0.004499, -1.288966, -35.874680, -591.570679, -35.874680, -591.570679, 1.029050
98.891000, 3.694830, -0.665881, 0.229470, 17.924183, 0.031928, -0.064610, 0.004911, -1.282710, -35.714169, -592.145752, -35.714169, -592.145752, 1.029106
98.924000, 3.584646, -0.776660, 0.224418, 17.983311, 0.025661, -0.063619, 0.005311, -1.276748, -35.549442, -592.721680, -35.549442, -592.721680, 1.029153
98.957000, 3.525000, -0.820203, 0.215110, 18.043871, 0.028569, -0.062591, 0.005691, -1.270955, -35.380341, -593.298401, -35.380341, -593.298401, 1.029203
98.990000, 3.391076, -0.928857, 0.209794, 18.107151, 0.022501, -0.061322, 0.006057, -1.265496, -35.207291, -593.876099, -35.207291, -593.876099, 1.029246
99.023000, 3.325799, -0.966540, 0.200084, 18.171495, 0.025946, -0.060071, 0.006403, -1.260210, -35.030075, -594.454834, -35.030075, -594.454834, 1.029294
99.056000, 3.378259, -0.969177, 0.188474, 18.236969, 0.029218, -0.058941, 0.006724, -1.254872, -34.848537, -595.034424, -34.848537, -595.034424, 1.029347
99.089000, 3.343414, -1.035791, 0.182749, 18.304701, 0.023876, -0.057656, 0.007032, -1.249670, -34.663143, -595.615173, -34.663143, -595.615173, 1.029390
99.122000, 3.357000, -1.035974, 0.173299, 18.373075, 0.027398, -0.056444, 0.007320, -1.244485, -34.473682, -596.197021, -34.473682, -596.197021, 1.029436
99.155000, 3.297088, -1.102112, 0.168130, 18.443373, 0.022146, -0.055103, 0.007596, -1.239478, -34.280518, -596.780029, -34.280518, -596.780029, 1.029475
99.188000, 3.301519, -1.097900, 0.158786, 18.514048, 0.026090, -0.053882, 0.007853, -1.234500, -34.083389, -597.364258, -34.083389, -597.364258, 1.029517
99.221000, 3.418561, -1.056702, 0.148024, 18.585186, 0.029818, -0.052875, 0.008089, -1.229338, -33.882084, -597.949463, -33.882084, -597.949463, 1.029561
99.254000, 3.446411, -1.083398, 0.142968, 18.657967, 0.025058, -0.051809, 0.008312, -1.224184, -33.677002, -598.536011, -33.677002, -598.536011, 1.029597
99.287000, 3.515588, -1.044433, 0.134585, 18.730816, 0.028900, -0.050891, 0.008520, -1.218931, -33.467884, -599.123596, -33.467884, -599.123596, 1.029634
99.320000, 3.506121, -1.076770, 0.130479, 18.805075, 0.024066, -0.049920, 0.008717, -1.213754, -33.255028, -599.712524, -33.255028, -599.712524, 1.029663
99.353000, 3.553125, -1.038831, 0.122617, 18.879206, 0.028183, -0.049123, 0.008900, -1.208517, -33.038139, -600.302551, -33.038139, -600.302551, 1.029694
99.386000, 3.704278, -0.964673, 0.113129, 18.953352, 0.032031, -0.048584, 0.009064, -1.203027, -32.816967, -600.893677, -32.816967, -600.893677, 1.029728
99.419000, 3.763311, -0.963867, 0.109648, 19.028755, 0.027457, -0.048023, 0.009220, -1.197482, -32.591854, -601.485901, -32.591854, -601.485901, 1.029753
99.452000, 3.853765, -0.898901, 0.102747, 19.103840, 0.031291, -0.047634, 0.009363, -1.191793, -32.362514, -602.079224, -32.362514, -602.079224, 1.029778
99.485000, 3.863598, -0.910913, 0.100283, 19.180037, 0.026507, -0.047208, 0.009500, -1.186140, -32.129211, -602.673706, -32.129211, -602.673706, 1.029797
99.518000, 3.918548, -0.853967, 0.093749, 19.255777, 0.030505, -0.046955, 0.009625, -1.180407, -31.891638, -603.269226, -31.891638, -603.269226, 1.029817
99.551000, 4.071185, -0.760657, 0.085804, 19.331242, 0.034212, -0.046950, 0.009735, -1.174414, -31.649523, -603.865662, -31.649523, -603.865662, 1.029840
99.584000, 4.129962, -0.747327, 0.083977, 19.407749, 0.029518, -0.046914, 0.009841, -1.168366, -31.403185, -604.463074, -31.403185, -604.463074, 1.029856
99.617000, 4.211792, -0.671265, 0.078587, 19.483715, 0.033138, -0.047025, 0.009937, -1.162185, -31.152340, -605.061340, -31.152340, -605.061340, 1.029871
99.650000, 4.371496, -0.564075, 0.071704, 19.559296, 0.036404, -0.047351, 0.010021, -1.155730, -30.896748, -605.660339, -30.896748, -605.660339, 1.029890
99.683000, 4.430694, -0.542541, 0.071253, 19.635838, 0.031546, -0.047627, 0.010103, -1.149218, -30.636684, -606.260193, -30.636684, -606.260193, 1.029901
99.716000, 4.500476, -0.463257, 0.066855, 19.711765, 0.034652, -0.048021, 0.010177, -1.142594, -30.371897, -606.860718, -30.371897, -606.860718, 1.029913
99.749000, 4.484271, -0.472559, 0.067052, 19.788603, 0.029454, -0.048331, 0.010251, -1.136053, -30.102606, -607.461975, -30.102606, -607.461975, 1.029919
99.782000, 4.496575, -0.417151, 0.062854, 19.864790, 0.032644, -0.048744, 0.010317, -1.129504, -29.828545, -608.063904, -29.828545, -608.063904, 1.029928
99.815000, 4.591607, -0.328931, 0.057029, 19.940536, 0.035568, -0.049324, 0.010373, -1.122798, -29.549479, -608.666382, -29.549479, -608.666382, 1.029940
99.848000, 4.596881, -0.328015, 0.057509, 20.017225, 0.030391, -0.049803, 0.010429, -1.116135, -29.265709, -609.269409, -29.265709, -609.269409, 1.029945
99.881000, 4.612720, -0.270703, 0.053983, 20.093317, 0.033102, -0.050339, 0.010479, -1.109457, -28.977018, -609.872925, -28.977018, -609.872925, 1.029951
99.914000, 4.697991, -0.183765, 0.049255, 20.168997, 0.035551, -0.050993, 0.010521, -1.102639, -28.683212, -610.476807, -28.683212, -610.476807, 1.029959
99.947000, 4.690411, -0.187610, 0.050385, 20.245602, 0.030256, -0.051518, 0.010564, -1.095886, -28.384583, -611.081055, -28.384583, -611.081055, 1.029962
99.980000, 4.687097, -0.139600, 0.047865, 20.321655, 0.032546, -0.052066, 0.010603, -1.089153, -28.080935, -611.685791, -28.080935, -611.685791, 1.029965
100.013000, 4.747119, -0.063721, 0.043548, 20.397326, 0.034627, -0.052702, 0.010635, -1.082326, -27.772099, -612.290588, -27.772099, -612.290588, 1.029971
100.046000, 4.715094, -0.080200, 0.045448, 20.473915, 0.029210, -0.053187, 0.010669, -1.075608, -27.458368, -612.895874, -27.458368, -612.895874, 1.029971
100.079000, 4.688269, -0.045850, 0.043238, 20.549988, 0.031310, -0.053673, 0.010700, -1.068951, -27.139570, -613.501282, -27.139570, -613.501282, 1.029972
100.112000, 4.725897, 0.018494, 0.039420, 20.625700, 0.033223, -0.054226, 0.010724, -1.062241, -26.815554, -614.106812, -26.815554, -614.106812, 1.029977
100.145000, 4.674884, -0.010547, 0.041536, 20.702339, 0.027770, -0.054612, 0.010751, -1.055674, -26.486618, -614.712524, -26.486618, -614.712524, 1.029975
100.178000, 4.630682, 0.011682, 0.039722, 20.778488, 0.029757, -0.054984, 0.010776, -1.049200, -26.152615, -615.318420, -26.152615, -615.318420, 1.029974
100.211000, 4.652014, 0.065698, 0.036067, 20.854303, 0.031603, -0.055407, 0.010794, -1.042700, -25.813400, -615.924255, -25.813400, -615.924255, 1.029978
100.244000, 4.589355, 0.026917, 0.038321, 20.931042, 0.026175, -0.055653, 0.010816, -1.036365, -25.469290, -616.530273, -25.469290, -616.530273, 1.029974
100.277000, 4.535229, 0.039844, 0.036697, 21.007315, 0.028143, -0.055874, 0.010835, -1.030139, -25.120142, -617.136414, -25.120142, -617.136414, 1.029973
100.310000, 4.548742, 0.088367, 0.033123, 21.083248, 0.030000, -0.056142, 0.010848, -1.023901, -24.765835, -617.742432, -24.765835, -617.742432, 1.029975
100.343000, 4.607922, 0.163330, 0.030072, 21.158909, 0.031623, -0.056457, 0.010857, -1.017566, -24.406319, -618.348328, -24.406319, -618.348328, 1.029979
100.376000, 4.577416, 0.143701, 0.032360, 21.235422, 0.026394, -0.056599, 0.010868, -1.011334, -24.041889, -618.954346, -24.041889, -618.954346, 1.029976
100.409000, 4.541638, 0.166626, 0.031731, 21.311472, 0.028043, -0.056714, 0.010879, -1.005175, -23.672434, -619.560120, -23.672434, -619.560120, 1.029975
100.442000, 4.560937, 0.219177, 0.028923, 21.387199, 0.029551, -0.056870, 0.010886, -0.998990, -23.297846, -620.165833, -23.297846, -620.165833, 1.029976
100.475000, 4.496484, 0.177722, 0.031437, 21.463722, 0.024304, -0.056861, 0.010896, -0.992968, -22.918415, -620.771484, -22.918415, -620.771484, 1.029973
100.508000, 4.435071, 0.180981, 0.030719, 21.539799, 0.025968, -0.056830, 0.010905, -0.987065, -22.534031, -621.377014, -22.534031, -621.377014, 1.029971
100.541000, 4.436316, 0.220715, 0.027716, 21.615547, 0.027558, -0.056848, 0.010909, -0.981169, -22.144592, -621.982300, -22.144592, -621.982300, 1.029973
100.574000, 4.359741, 0.167651, 0.030168, 21.692068, 0.022428, -0.056702, 0.010917, -0.975457, -21.750395, -622.587585, -21.750395, -622.587585, 1.029969
100.607000, 4.293457, 0.164136, 0.029115, 21.768139, 0.024241, -0.056540, 0.010924, -0.969872, -21.351339, -623.192749, -21.351339, -623.192749, 1.029967
100.640000, 4.293713, 0.201892, 0.026062, 21.843859, 0.026012, -0.056430, 0.010926, -0.964294, -20.947327, -623.797607, -20.947327, -623.797607, 1.029969
100.673000, 4.222412, 0.149524, 0.028354, 21.920315, 0.021063, -0.056162, 0.010931, -0.958888, -20.538652, -624.402405, -20.538652, -624.402405, 1.029965
100.706000, 4.163818, 0.148791, 0.027036, 21.996296, 0.023072, -0.055884, 0.010934, -0.953593, -20.125216, -625.007080, -20.125216, -625.007080, 1.029963
100.739000, 4.176379, 0.194128, 0.023775, 22.071903, 0.025047, -0.055671, 0.010932, -0.948280, -19.706921, -625.611450, -19.706921, -625.611450, 1.029965
100.772000, 4.234533, 0.282715, 0.019997, 22.146877, 0.026866, -0.055530, 0.010925, -0.942853, -19.283731, -626.215454, -19.283731, -626.215454, 1.029968
100.805000, 4.178100, 0.325159, 0.012682, 22.220245, 0.022209, -0.055257, 0.010908, -0.937495, -18.855957, -626.819214, -18.855957, -626.819214, 1.029964
100.838000, 4.042016, 0.519324, -0.023559, 22.286333, 0.024100, -0.055001, 0.010841, -0.932161, -18.423615, -627.422485, -18.423615, -627.422485, 1.029954
100.871000, 3.905017, 0.826941, -0.089013, 22.342085, 0.025777, -0.054835, 0.010681, -0.926748, -17.986794, -628.024841, -17.986794, -628.024841, 1.029935
100.904000, 3.662402, 1.081494, -0.168118, 22.386816, 0.021096, -0.054562, 0.010409, -0.921420, -17.545992, -628.626221, -17.545992, -628.626221, 1.029894
100.937000, 3.412317, 1.396838, -0.258206, 22.418736, 0.022933, -0.054324, 0.010010, -0.916123, -17.101347, -629.226013, -17.101347, -629.226013, 1.029837
100.970000, 3.218591, 1.753711, -0.348906, 22.437902, 0.024613, -0.054183, 0.009483, -0.910743, -16.653013, -629.823914, -16.653013, -629.823914, 1.029766
101.003000, 3.077050, 2.120288, -0.429929, 22.445173, 0.026145, -0.054142, 0.008842, -0.905202, -16.201183, -630.419495, -16.201183, -630.419495, 1.029682
101.036000, 2.869555, 2.360559, -0.490988, 22.442556, 0.021517, -0.053992, 0.008114, -0.899685, -15.746338, -631.012695, -15.746338, -631.012695, 1.029579
101.069000, 2.694726, 2.577575, -0.533216, 22.431332, 0.023063, -0.053868, 0.007325, -0.894167, -15.288546, -631.603210, -15.288546, -631.603210, 1.029469
101.102000, 2.601489, 2.779943, -0.553842, 22.413605, 0.024527, -0.053834, 0.006507, -0.888561, -14.827843, -632.190674, -14.827843, -632.190674, 1.029359
101.135000, 2.576440, 2.953308, -0.551862, 22.391605, 0.025808, -0.053894, 0.005692, -0.882812, -14.364269, -632.774963, -14.364269, -632.774963, 1.029252
101.168000, 2.491553, 2.981872, -0.526333, 22.367826, 0.021069, -0.053843, 0.004914, -0.877122, -13.898132, -633.356262, -13.898132, -633.356262, 1.029143
101.201000, 2.439111, 2.982458, -0.485318, 22.343653, 0.022347, -0.053809, 0.004195, -0.871479, -13.429337, -633.934387, -13.429337, -633.934387, 1.029045
101.234000, 2.451086, 2.981762, -0.432846, 22.320482, 0.023544, -0.053853, 0.003553, -0.865811, -12.957775, -634.509399, -12.957775, -634.509399, 1.028960
101.267000, 2.510412, 2.977514, -0.372835, 22.299446, 0.024591, -0.053974, 0.002999, -0.860069, -12.483372, -635.081177, -12.483372, -635.081177, 1.028889
101.300000, 2.492358, 2.857910, -0.305828, 22.281769, 0.019810, -0.053962, 0.002544, -0.854454, -12.006326, -635.650024, -12.006326, -635.650024, 1.028824
101.333000, 2.483532, 2.741601, -0.240311, 22.267519, 0.020909, -0.053941, 0.002186, -0.848955, -11.526486, -636.216003, -11.526486, -636.216003, 1.028774
101.366000, 2.517663, 2.657849, -0.179079, 22.256794, 0.021975, -0.053966, 0.001919, -0.843494, -11.043715, -636.778992, -11.043715, -636.778992, 1.028738
101.399000, 2.577612, 2.601123, -0.123833, 22.249477, 0.022916, -0.054034, 0.001734, -0.838019, -10.557931, -637.339111, -10.557931, -637.339111, 1.028716
101.432000, 2.550183, 2.456323, -0.072668, 22.245790, 0.018254, -0.053942, 0.001625, -0.832716, -10.069331, -637.896729, -10.069331, -637.896729, 1.028697
101.465000, 2.518286, 2.341186, -0.032026, 22.244837, 0.019339, -0.053812, 0.001577, -0.827564, -9.577803, -638.451660, -9.577803, -638.451660, 1.028686
101.498000, 2.518432, 2.276843, -0.001218, 22.246050, 0.020411, -0.053703, 0.001575, -0.822477, -9.083254, -639.004028, -9.083254, -639.004028, 1.028685
101.531000, 2.440539, 2.138269, 0.023791, 22.249430, 0.015868, -0.053420, 0.001611, -0.817618, -8.585917, -639.554077, -8.585917, -639.554077, 1.028683
101.564000, 2.366272, 2.045178, 0.038739, 22.253891, 0.017228, -0.053096, 0.001669, -0.812937, -8.085721, -640.101685, -8.085721, -640.101685, 1.028686
101.597000, 2.335840, 2.013757, 0.045226, 22.258896, 0.018622, -0.052792, 0.001736, -0.808324, -7.582611, -640.646912, -7.582611, -640.646912, 1.028693
101.630000, 2.338330, 2.031848, 0.045571, 22.263998, 0.019961, -0.052514, 0.001804, -0.803691, -7.076590, -641.189697, -7.076590, -641.189697, 1.028703
101.663000, 2.266296, 1.972815, 0.044328, 22.269316, 0.015814, -0.052071, 0.001870, -0.799200, -6.567932, -641.730164, -6.567932, -641.730164, 1.028706
101.696000, 2.199463, 1.951135, 0.037704, 22.274035, 0.017328, -0.051596, 0.001926, -0.794804, -6.056600, -642.268372, -6.056600, -642.268372, 1.028710
101.729000, 2.176501, 1.982629, 0.027790, 22.277901, 0.018840, -0.051160, 0.001967, -0.790402, -5.542564, -642.804138, -5.542564, -642.804138, 1.028715
101.762000, 2.089197, 1.936011, 0.019082, 22.281240, 0.014800, -0.050580, 0.001995, -0.786143, -5.026100, -643.337708, -5.026100, -643.337708, 1.028714
101.795000, 2.017859, 1.925830, 0.008346, 22.283533, 0.016541, -0.049996, 0.002007, -0.781971, -4.507169, -643.869019, -4.507169, -643.869019, 1.028712
101.828000, 1.999658, 1.970691, -0.003195, 22.284733, 0.018288, -0.049476, 0.002003, -0.777772, -3.985737, -644.397888, -3.985737, -644.397888, 1.028712
101.861000, 2.021960, 2.054553, -0.013460, 22.284904, 0.019929, -0.049032, 0.001982, -0.773460, -3.461812, -644.924316, -3.461812, -644.924316, 1.028713
101.894000, 1.979773, 2.047851, -0.019461, 22.284634, 0.016122, -0.048478, 0.001953, -0.769199, -2.935649, -645.448486, -2.935649, -645.448486, 1.028707
101.927000, 1.948279, 2.066235, -0.024925, 22.283587, 0.017847, -0.047947, 0.001916, -0.764952, -2.407193, -645.970276, -2.407193, -645.970276, 1.028701
101.960000, 1.962817, 2.127649, -0.029740, 22.281879, 0.019517, -0.047508, 0.001872, -0.760622, -1.876387, -646.489624, -1.876387, -646.489624, 1.028698
101.993000, 2.011011, 2.217444, -0.032232, 22.279707, 0.021044, -0.047170, 0.001824, -0.756145, -1.343212, -647.006409, -1.343212, -647.006409, 1.028695
102.026000, 1.991968, 2.211914, -0.030708, 22.277641, 0.017264, -0.046750, 0.001778, -0.751692, -0.807885, -647.520935, -0.807885, -647.520935, 1.028688
102.059000, 1.977832, 2.224402, -0.028878, 22.275391, 0.018818, -0.046373, 0.001735, -0.747240, -0.270328, -648.032898, -0.270328, -648.032898, 1.028683
102.092000, 2.002624, 2.274939, -0.026964, 22.273050, 0.020290, -0.046099, 0.001695, -0.742705, 0.269534, -648.542358, 0.269534, -648.542358, 1.028680
102.125000, 1.964319, 2.234253, -0.021921, 22.271137, 0.016428, -0.045746, 0.001662, -0.738254, 0.811500, -649.049622, 0.811500, -649.049622, 1.028674
102.158000, 1.936816, 2.220300, -0.017932, 22.269297, 0.018040, -0.045439, 0.001635, -0.733844, 1.355657, -649.554321, 1.355657, -649.554321, 1.028670
102.191000, 1.952197, 2.252124, -0.014738, 22.267563, 0.019604, -0.045234, 0.001613, -0.729384, 1.902083, -650.056519, 1.902083, -650.056519, 1.028670
102.224000, 1.997973, 2.317529, -0.011784, 22.265968, 0.021042, -0.045131, 0.001596, -0.724803, 2.450814, -650.556091, 2.450814, -650.556091, 1.028671
102.257000, 1.979040, 2.290979, -0.006338, 22.264954, 0.017273, -0.044940, 0.001587, -0.720271, 3.001657, -651.053284, 3.001657, -651.053284, 1.028669
102.290000, 1.961975, 2.285925, -0.002431, 22.264076, 0.018751, -0.044782, 0.001583, -0.715761, 3.554695, -651.548035, 3.554695, -651.548035, 1.028667
102.323000, 1.979846, 2.323169, -0.000435, 22.263296, 0.020173, -0.044710, 0.001582, -0.711191, 4.110002, -652.040222, 4.110002, -652.040222, 1.028669
102.356000, 1.938904, 2.273803, 0.003411, 22.263008, 0.016357, -0.044544, 0.001588, -0.706717, 4.667388, -652.529968, 4.667388, -652.529968, 1.028667
102.389000, 1.905139, 2.252527, 0.005163, 22.262766, 0.017905, -0.044403, 0.001595, -0.702300, 5.226935, -653.017273, 5.226935, -653.017273, 1.028666
102.422000, 1.909570, 2.278930, 0.005242, 22.262505, 0.019314, -0.044340, 0.001603, -0.697848, 5.788702, -653.502075, 5.788702, -653.502075, 1.028668
102.455000, 1.940698, 2.338586, 0.004842, 22.262211, 0.020620, -0.044353, 0.001610, -0.693298, 6.352718, -653.984192, 6.352718, -653.984192, 1.028671
102.488000, 1.910705, 2.307202, 0.006691, 22.262272, 0.016893, -0.044260, 0.001620, -0.688812, 6.918790, -654.463867, 6.918790, -654.463867, 1.028669
102.521000, 1.880676, 2.295886, 0.006607, 22.262245, 0.018168, -0.044174, 0.001630, -0.684369, 7.486981, -654.941040, 7.486981, -654.941040, 1.028669
102.554000, 1.882544, 2.325110, 0.005168, 22.262094, 0.019417, -0.044151, 0.001638, -0.679889, 8.057346, -655.415588, 8.057346, -655.415588, 1.028670
102.587000, 1.906567, 2.383264, 0.003807, 22.261801, 0.020561, -0.044191, 0.001644, -0.675319, 8.629908, -655.887573, 8.629908, -655.887573, 1.028673
102.620000, 1.872290, 2.349353, 0.004459, 22.261782, 0.016839, -0.044123, 0.001650, -0.670821, 9.204480, -656.356995, 9.204480, -656.356995, 1.028670
102.653000, 1.837170, 2.333789, 0.003812, 22.261614, 0.018048, -0.044056, 0.001656, -0.666374, 9.781119, -656.823975, 9.781119, -656.823975, 1.028669
102.686000, 1.833691, 2.358801, 0.002372, 22.261282, 0.019246, -0.044048, 0.001660, -0.661900, 10.359881, -657.288208, 10.359881, -657.288208, 1.028669
102.719000, 1.778174, 2.297314, 0.002623, 22.261181, 0.015473, -0.043923, 0.001664, -0.657550, 10.940579, -657.750000, 10.940579, -657.750000, 1.028666
102.752000, 1.730017, 2.263000, 0.001818, 22.260925, 0.016834, -0.043800, 0.001666, -0.653285, 11.523272, -658.209351, 11.523272, -658.209351, 1.028664
102.785000, 1.719946, 2.278198, 0.000057, 22.260498, 0.018217, -0.043733, 0.001667, -0.649010, 12.108006, -658.666016, 12.108006, -658.666016, 1.028664
102.818000, 1.738330, 2.331042, -0.001622, 22.259909, 0.019519, -0.043725, 0.001664, -0.644656, 12.694796, -659.119995, 12.694796, -659.119995, 1.028665
102.851000, 1.703833, 2.292773, -0.000972, 22.259583, 0.015877, -0.043599, 0.001663, -0.640379, 13.283459, -659.571472, 13.283459, -659.571472, 1.028662
102.884000, 1.672961, 2.278418, -0.001216, 22.259121, 0.017265, -0.043471, 0.001661, -0.636146, 13.874049, -660.020508, 13.874049, -660.020508, 1.028660
102.917000, 1.676111, 2.309948, -0.002338, 22.258520, 0.018647, -0.043400, 0.001657, -0.631872, 14.466616, -660.466858, 14.466616, -660.466858, 1.028660
102.950000, 1.703247, 2.373596, -0.003301, 22.257812, 0.019927, -0.043391, 0.001653, -0.627497, 15.061179, -660.910461, 15.061179, -660.910461, 1.028661
102.983000, 1.677246, 2.344885, -0.001772, 22.257387, 0.016300, -0.043272, 0.001650, -0.623180, 15.657563, -661.351685, 15.657563, -661.351685, 1.028658
103.016000, 1.652270, 2.335400, -0.001298, 22.256882, 0.017644, -0.043158, 0.001648, -0.618895, 16.255827, -661.790222, 16.255827, -661.790222, 1.028657
103.049000, 1.657617, 2.369494, -0.002021, 22.256273, 0.018953, -0.043107, 0.001645, -0.614564, 16.856020, -662.226135, 16.856020, -662.226135, 1.028657
103.082000, 1.684241, 2.434534, -0.002502, 22.255571, 0.020164, -0.043123, 0.001641, -0.610131, 17.458164, -662.659302, 17.458164, -662.659302, 1.028660
103.115000, 1.659265, 2.403589, -0.000574, 22.255207, 0.016523, -0.043033, 0.001641, -0.605756, 18.062090, -663.089966, 18.062090, -663.089966, 1.028657
103.148000, 1.632825, 2.391540, -0.000020, 22.254768, 0.017792, -0.042953, 0.001641, -0.601419, 18.667860, -663.518005, 18.667860, -663.518005, 1.028656
103.181000, 1.635351, 2.421973, -0.000186, 22.254250, 0.019037, -0.042935, 0.001640, -0.597042, 19.275522, -663.943359, 19.275522, -663.943359, 1.028658
103.214000, 1.658130, 2.481958, -0.000984, 22.253670, 0.020188, -0.042983, 0.001639, -0.592571, 19.885094, -664.365906, 19.885094, -664.365906, 1.028660
103.247000, 1.630261, 2.446985, 0.001101, 22.253408, 0.016539, -0.042926, 0.001641, -0.588167, 20.496412, -664.785828, 20.496412, -664.785828, 1.028659
103.280000, 1.600928, 2.429773, 0.001418, 22.253078, 0.017747, -0.042874, 0.001643, -0.583808, 21.109539, -665.203186, 21.109539, -665.203186, 1.028658
103.313000, 1.599646, 2.455225, 0.000934, 22.252670, 0.018950, -0.042881, 0.001644, -0.579419, 21.724514, -665.617798, 21.724514, -665.617798, 1.028659
103.346000, 1.553137, 2.391211, 0.002382, 22.252554, 0.015259, -0.042776, 0.001648, -0.575148, 22.341181, -666.029846, 22.341181, -666.029846, 1.028656
103.379000, 1.512707, 2.355066, 0.002138, 22.252357, 0.016635, -0.042676, 0.001651, -0.570955, 22.959591, -666.439270, 22.959591, -666.439270, 1.028655
103.412000, 1.504797, 2.372314, 0.001098, 22.252024, 0.018032, -0.042634, 0.001653, -0.566747, 23.579790, -666.846008, 23.579790, -666.846008, 1.028656
103.445000, 1.523034, 2.428564, -0.000101, 22.251596, 0.019364, -0.042654, 0.001652, -0.562452, 24.201790, -667.249817, 24.201790, -667.249817, 1.028659
103.478000, 1.495239, 2.391687, 0.000868, 22.251444, 0.015781, -0.042558, 0.001654, -0.558227, 24.825424, -667.651184, 24.825424, -667.651184, 1.028656
103.511000, 1.468909, 2.378174, 0.000782, 22.251181, 0.017204, -0.042464, 0.001655, -0.554040, 25.450754, -668.049927, 25.450754, -668.049927, 1.028655
103.544000, 1.472973, 2.414209, -0.000337, 22.250795, 0.018622, -0.042431, 0.001655, -0.549803, 26.077816, -668.445740, 26.077816, -668.445740, 1.028656
103.577000, 1.497436, 2.484997, -0.001378, 22.250282, 0.019927, -0.042462, 0.001652, -0.545457, 26.706633, -668.838806, 26.706633, -668.838806, 1.028658
103.610000, 1.476965, 2.458557, -0.000011, 22.250057, 0.016354, -0.042385, 0.001652, -0.541160, 27.337049, -669.229370, 27.337049, -669.229370, 1.028656
103.643000, 1.455542, 2.452734, -0.000017, 22.249731, 0.017737, -0.042318, 0.001652, -0.536887, 27.969116, -669.617188, 27.969116, -669.617188, 1.028655
103.676000, 1.460376, 2.492724, -0.000660, 22.249271, 0.019096, -0.042316, 0.001652, -0.532559, 28.602880, -670.002197, 28.602880, -670.002197, 1.028657
103.709000, 1.485242, 2.565710, -0.001459, 22.248720, 0.020358, -0.042385, 0.001649, -0.528117, 29.238354, -670.384338, 29.238354, -670.384338, 1.028660
103.742000, 1.465246, 2.539087, 0.000226, 22.248470, 0.016753, -0.042352, 0.001650, -0.523725, 29.875404, -670.763794, 29.875404, -670.763794, 1.028658
103.775000, 1.442908, 2.531506, 0.000540, 22.248135, 0.018066, -0.042330, 0.001651, -0.519360, 30.514074, -671.140686, 30.514074, -671.140686, 1.028658
103.808000, 1.446094, 2.568347, 0.000137, 22.247707, 0.019382, -0.042376, 0.001651, -0.514943, 31.154411, -671.514526, 31.154411, -671.514526, 1.028659
103.841000, 1.466528, 2.637451, -0.000740, 22.247183, 0.020584, -0.042491, 0.001650, -0.510422, 31.796431, -671.885437, 31.796431, -671.885437, 1.028662
103.874000, 1.444812, 2.606323, 0.001182, 22.246983, 0.016940, -0.042502, 0.001652, -0.505957, 32.439999, -672.253662, 32.439999, -672.253662, 1.028661
103.907000, 1.419653, 2.593029, 0.001498, 22.246704, 0.018208, -0.042522, 0.001654, -0.501527, 33.085155, -672.619019, 33.085155, -672.619019, 1.028661
103.940000, 1.418811, 2.625000, 0.001016, 22.246328, 0.019461, -0.042603, 0.001655, -0.497056, 33.731949, -672.981567, 33.731949, -672.981567, 1.028663
103.973000, 1.380615, 2.562341, 0.002384, 22.246264, 0.015757, -0.042574, 0.001659, -0.492695, 34.380241, -673.341370, 34.380241, -673.341370, 1.028660
104.006000, 1.345276, 2.529162, 0.002379, 22.246101, 0.017191, -0.042551, 0.001662, -0.488403, 35.030079, -673.698364, 35.030079, -673.698364, 1.028659
104.039000, 1.340295, 2.554394, 0.001097, 22.245810, 0.018763, -0.042595, 0.001664, -0.484080, 35.681503, -674.052490, 35.681503, -674.052490, 1.028661
104.072000, 1.358203, 2.624743, -0.000021, 22.245382, 0.020263, -0.042707, 0.001664, -0.479652, 36.334530, -674.403564, 36.334530, -674.403564, 1.028664
104.105000, 1.339270, 2.595282, 0.001109, 22.245277, 0.016649, -0.042705, 0.001666, -0.475276, 36.989014, -674.751953, 36.989014, -674.751953, 1.028662
104.138000, 1.319714, 2.593963, 0.000863, 22.245039, 0.018312, -0.042715, 0.001667, -0.470915, 37.645012, -675.097412, 37.645012, -675.097412, 1.028662
104.171000, 1.327807, 2.648108, -0.000099, 22.244654, 0.019933, -0.042794, 0.001667, -0.466476, 38.302567, -675.439819, 38.302567, -675.439819, 1.028664
